_id,user,provider,date,timeSlot,items[0].name,items[1].name,items[2].name,items[3].name,items[4].name,items[5].name,items[0].itemType,items[1].itemType,items[2].itemType,items[3].itemType,items[4].itemType,items[5].itemType,items[0].price,items[1].price,items[2].price,items[3].price,items[4].price,items[5].price,items[0].quantity,items[1].quantity,items[2].quantity,items[3].quantity,items[4].quantity,items[5].quantity,items[0]._id,items[1]._id,items[2]._id,items[3]._id,items[4]._id,items[5]._id,totalPrice,amountPaid,status,paymentStatus,razorpayOrderId,createdAt,updatedAt,__v,platformFee,providerEarning
69e0ac64f313aeb1c7cef8bd,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-08T18:30:00.000Z,lunch,Roti,Veg Pulao,Paneer Butter Masala,Raita,Chana Dal,,bread,rice,sabzi,side,dal,,10,35,65,20,40,,1,1,1,2,1,,69e0ac64f313aeb1c7cef8be,69e0ac64f313aeb1c7cef8bf,69e0ac64f313aeb1c7cef8c0,69e0ac64f313aeb1c7cef8c1,69e0ac64f313aeb1c7cef8c2,,190,190,completed,paid,,2026-06-08T18:30:00.000Z,2026-06-08T18:30:00.000Z,0,10,180
69e0ac64f313aeb1c7cef8c3,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-10T18:30:00.000Z,lunch,Jeera Rice,Matar Paneer,Masoor Dal,Paratha,Raita,,rice,sabzi,dal,bread,side,,30,60,38,15,20,,2,1,1,1,2,,69e0ac64f313aeb1c7cef8c4,69e0ac64f313aeb1c7cef8c5,69e0ac64f313aeb1c7cef8c6,69e0ac64f313aeb1c7cef8c7,69e0ac64f313aeb1c7cef8c8,,213,213,completed,paid,,2026-06-10T18:30:00.000Z,2026-06-10T18:30:00.000Z,0,11,202
69e0ac64f313aeb1c7cef8c9,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-10T18:30:00.000Z,lunch,Masoor Dal,Matar Paneer,Raita,Paratha,,,dal,sabzi,side,bread,,,38,60,20,15,,,1,1,1,1,,,69e0ac64f313aeb1c7cef8ca,69e0ac64f313aeb1c7cef8cb,69e0ac64f313aeb1c7cef8cc,69e0ac64f313aeb1c7cef8cd,,,133,133,completed,paid,,2026-06-10T18:30:00.000Z,2026-06-10T18:30:00.000Z,0,7,126
69e0ac64f313aeb1c7cef8ce,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-11T18:30:00.000Z,lunch,Roti,Veg Pulao,,,,,bread,rice,,,,,10,35,,,,,1,1,,,,,69e0ac64f313aeb1c7cef8cf,69e0ac64f313aeb1c7cef8d0,,,,,45,45,completed,paid,,2026-06-11T18:30:00.000Z,2026-06-11T18:30:00.000Z,0,2,43
69e0ac64f313aeb1c7cef8d1,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-13T18:30:00.000Z,dinner,Rajma Masala,Kheer,,,,,dal,dessert,,,,,50,30,,,,,1,2,,,,,69e0ac64f313aeb1c7cef8d2,69e0ac64f313aeb1c7cef8d3,,,,,110,110,completed,paid,,2026-06-13T18:30:00.000Z,2026-06-13T18:30:00.000Z,0,6,104
69e0ac64f313aeb1c7cef8d4,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-14T18:30:00.000Z,dinner,Butter Naan,Rajma Masala,,,,,bread,dal,,,,,15,50,,,,,2,1,,,,,69e0ac64f313aeb1c7cef8d5,69e0ac64f313aeb1c7cef8d6,,,,,80,80,completed,paid,,2026-06-14T18:30:00.000Z,2026-06-14T18:30:00.000Z,0,4,76
69e0ac64f313aeb1c7cef8d7,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-14T18:30:00.000Z,lunch,Aloo Gobi,Roti,Jeera Rice,,,,sabzi,bread,rice,,,,45,10,30,,,,1,1,2,,,,69e0ac64f313aeb1c7cef8d8,69e0ac64f313aeb1c7cef8d9,69e0ac64f313aeb1c7cef8da,,,,115,115,completed,paid,,2026-06-14T18:30:00.000Z,2026-06-14T18:30:00.000Z,0,6,109
69e0ac64f313aeb1c7cef8db,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-15T18:30:00.000Z,lunch,Raita,Roti,Veg Pulao,Paneer Butter Masala,,,side,bread,rice,sabzi,,,20,10,35,65,,,1,1,1,2,,,69e0ac64f313aeb1c7cef8dc,69e0ac64f313aeb1c7cef8dd,69e0ac64f313aeb1c7cef8de,69e0ac64f313aeb1c7cef8df,,,195,195,completed,paid,,2026-06-15T18:30:00.000Z,2026-06-15T18:30:00.000Z,0,10,185
69e0ac64f313aeb1c7cef8e0,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-16T18:30:00.000Z,lunch,Moong Dal,Chole,Lassi,Steamed Rice,,,dal,sabzi,side,rice,,,38,50,25,25,,,1,2,1,1,,,69e0ac64f313aeb1c7cef8e1,69e0ac64f313aeb1c7cef8e2,69e0ac64f313aeb1c7cef8e3,69e0ac64f313aeb1c7cef8e4,,,188,188,completed,paid,,2026-06-16T18:30:00.000Z,2026-06-16T18:30:00.000Z,0,9,179
69e0ac64f313aeb1c7cef8e5,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-17T18:30:00.000Z,dinner,Rasmalai,Dal Tadka,Paneer Tikka Masala,,,,dessert,dal,sabzi,,,,35,40,70,,,,1,1,1,,,,69e0ac64f313aeb1c7cef8e6,69e0ac64f313aeb1c7cef8e7,69e0ac64f313aeb1c7cef8e8,,,,145,145,completed,paid,,2026-06-17T18:30:00.000Z,2026-06-17T18:30:00.000Z,0,7,138
69e0ac64f313aeb1c7cef8e9,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-18T18:30:00.000Z,dinner,Rajma Masala,Kadhai Paneer,Garlic Naan,Ice Cream,Veg Biryani,,dal,sabzi,bread,dessert,rice,,50,65,18,30,55,,2,2,1,2,2,,69e0ac64f313aeb1c7cef8ea,69e0ac64f313aeb1c7cef8eb,69e0ac64f313aeb1c7cef8ec,69e0ac64f313aeb1c7cef8ed,69e0ac64f313aeb1c7cef8ee,,418,418,completed,paid,,2026-06-18T18:30:00.000Z,2026-06-18T18:30:00.000Z,0,21,397
69e0ac64f313aeb1c7cef8ef,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-18T18:30:00.000Z,dinner,Garlic Naan,Veg Biryani,Kadhai Paneer,Rajma Masala,Ice Cream,,bread,rice,sabzi,dal,dessert,,18,55,65,50,30,,1,1,1,1,1,,69e0ac64f313aeb1c7cef8f0,69e0ac64f313aeb1c7cef8f1,69e0ac64f313aeb1c7cef8f2,69e0ac64f313aeb1c7cef8f3,69e0ac64f313aeb1c7cef8f4,,218,218,completed,paid,,2026-06-18T18:30:00.000Z,2026-06-18T18:30:00.000Z,0,11,207
69e0ac64f313aeb1c7cef8f5,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-19T18:30:00.000Z,lunch,Aloo Matar,Fruit Custard,Jeera Rice,Dal Fry,,,sabzi,dessert,rice,dal,,,42,30,30,40,,,2,2,1,2,,,69e0ac64f313aeb1c7cef8f6,69e0ac64f313aeb1c7cef8f7,69e0ac64f313aeb1c7cef8f8,69e0ac64f313aeb1c7cef8f9,,,254,254,completed,paid,,2026-06-19T18:30:00.000Z,2026-06-19T18:30:00.000Z,0,13,241
69e0ac64f313aeb1c7cef8fa,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-19T18:30:00.000Z,dinner,Steamed Rice,Dal Makhani,Butter Naan,Rasmalai,Shahi Paneer,,rice,dal,bread,dessert,sabzi,,25,55,15,35,70,,1,1,1,1,1,,69e0ac64f313aeb1c7cef8fb,69e0ac64f313aeb1c7cef8fc,69e0ac64f313aeb1c7cef8fd,69e0ac64f313aeb1c7cef8fe,69e0ac64f313aeb1c7cef8ff,,200,200,completed,paid,,2026-06-19T18:30:00.000Z,2026-06-19T18:30:00.000Z,0,10,190
69e0ac64f313aeb1c7cef900,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-22T18:30:00.000Z,lunch,Veg Pulao,Roti,,,,,rice,bread,,,,,35,10,,,,,1,1,,,,,69e0ac64f313aeb1c7cef901,69e0ac64f313aeb1c7cef902,,,,,45,45,completed,paid,,2026-06-22T18:30:00.000Z,2026-06-22T18:30:00.000Z,0,2,43
69e0ac64f313aeb1c7cef903,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-22T18:30:00.000Z,lunch,Veg Pulao,Roti,Chana Dal,Paneer Butter Masala,,,rice,bread,dal,sabzi,,,35,10,40,65,,,2,1,1,1,,,69e0ac64f313aeb1c7cef904,69e0ac64f313aeb1c7cef905,69e0ac64f313aeb1c7cef906,69e0ac64f313aeb1c7cef907,,,185,185,completed,paid,,2026-06-22T18:30:00.000Z,2026-06-22T18:30:00.000Z,0,9,176
69e0ac64f313aeb1c7cef908,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-26T18:30:00.000Z,lunch,Roti,Dal Fry,Fruit Custard,Jeera Rice,Aloo Matar,,bread,dal,dessert,rice,sabzi,,10,40,30,30,42,,1,1,1,1,2,,69e0ac64f313aeb1c7cef909,69e0ac64f313aeb1c7cef90a,69e0ac64f313aeb1c7cef90b,69e0ac64f313aeb1c7cef90c,69e0ac64f313aeb1c7cef90d,,194,194,completed,paid,,2026-06-26T18:30:00.000Z,2026-06-26T18:30:00.000Z,0,10,184
69e0ac64f313aeb1c7cef90e,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-27T18:30:00.000Z,dinner,Rajma Masala,Malai Kofta,Jeera Rice,Butter Naan,Kheer,,dal,sabzi,rice,bread,dessert,,50,70,30,15,30,,1,1,1,1,2,,69e0ac64f313aeb1c7cef90f,69e0ac64f313aeb1c7cef910,69e0ac64f313aeb1c7cef911,69e0ac64f313aeb1c7cef912,69e0ac64f313aeb1c7cef913,,225,225,completed,paid,,2026-06-27T18:30:00.000Z,2026-06-27T18:30:00.000Z,0,11,214
69e0ac64f313aeb1c7cef914,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-28T18:30:00.000Z,dinner,Butter Naan,Rajma Masala,,,,,bread,dal,,,,,15,50,,,,,1,1,,,,,69e0ac64f313aeb1c7cef915,69e0ac64f313aeb1c7cef916,,,,,65,65,completed,paid,,2026-06-28T18:30:00.000Z,2026-06-28T18:30:00.000Z,0,3,62
69e0ac64f313aeb1c7cef917,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-29T18:30:00.000Z,dinner,Dal Makhani,Mixed Veg Curry,Jeera Rice,Garlic Naan,Jalebi,,dal,sabzi,rice,bread,dessert,,55,45,30,18,25,,2,2,1,1,2,,69e0ac64f313aeb1c7cef918,69e0ac64f313aeb1c7cef919,69e0ac64f313aeb1c7cef91a,69e0ac64f313aeb1c7cef91b,69e0ac64f313aeb1c7cef91c,,298,298,completed,paid,,2026-06-29T18:30:00.000Z,2026-06-29T18:30:00.000Z,0,15,283
69e0ac64f313aeb1c7cef91d,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-29T18:30:00.000Z,lunch,Chana Dal,Paneer Butter Masala,Veg Pulao,Roti,,,dal,sabzi,rice,bread,,,40,65,35,10,,,1,2,1,1,,,69e0ac64f313aeb1c7cef91e,69e0ac64f313aeb1c7cef91f,69e0ac64f313aeb1c7cef920,69e0ac64f313aeb1c7cef921,,,215,215,completed,paid,,2026-06-29T18:30:00.000Z,2026-06-29T18:30:00.000Z,0,11,204
69e0ac64f313aeb1c7cef922,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-06-30T18:30:00.000Z,dinner,Gulab Jamun,Roti,Veg Biryani,Bhindi Masala,Toor Dal Fry,,dessert,bread,rice,sabzi,dal,,25,10,55,45,42,,1,1,2,2,1,,69e0ac64f313aeb1c7cef923,69e0ac64f313aeb1c7cef924,69e0ac64f313aeb1c7cef925,69e0ac64f313aeb1c7cef926,69e0ac64f313aeb1c7cef927,,277,277,completed,paid,,2026-06-30T18:30:00.000Z,2026-06-30T18:30:00.000Z,0,14,263
69e0ac64f313aeb1c7cef928,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-02T18:30:00.000Z,lunch,Roti,Shrikhand,Veg Pulao,Baingan Bharta,Chana Dal,,bread,dessert,rice,sabzi,dal,,10,30,35,45,40,,1,2,1,1,1,,69e0ac64f313aeb1c7cef929,69e0ac64f313aeb1c7cef92a,69e0ac64f313aeb1c7cef92b,69e0ac64f313aeb1c7cef92c,69e0ac64f313aeb1c7cef92d,,190,190,completed,paid,,2026-07-02T18:30:00.000Z,2026-07-02T18:30:00.000Z,0,10,180
69e0ac64f313aeb1c7cef92e,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-05T18:30:00.000Z,dinner,Kheer,Palak Paneer,Rajma Masala,,,,dessert,sabzi,dal,,,,30,60,50,,,,1,1,2,,,,69e0ac64f313aeb1c7cef92f,69e0ac64f313aeb1c7cef930,69e0ac64f313aeb1c7cef931,,,,190,190,completed,paid,,2026-07-05T18:30:00.000Z,2026-07-05T18:30:00.000Z,0,10,180
69e0ac64f313aeb1c7cef932,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-05T18:30:00.000Z,lunch,Aloo Gobi,Roti,Gulab Jamun,,,,sabzi,bread,dessert,,,,45,10,25,,,,2,1,2,,,,69e0ac64f313aeb1c7cef933,69e0ac64f313aeb1c7cef934,69e0ac64f313aeb1c7cef935,,,,150,150,completed,paid,,2026-07-05T18:30:00.000Z,2026-07-05T18:30:00.000Z,0,8,142
69e0ac64f313aeb1c7cef936,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-06T18:30:00.000Z,lunch,Roti,Veg Pulao,Paneer Butter Masala,,,,bread,rice,sabzi,,,,10,35,65,,,,1,1,1,,,,69e0ac64f313aeb1c7cef937,69e0ac64f313aeb1c7cef938,69e0ac64f313aeb1c7cef939,,,,110,110,completed,paid,,2026-07-06T18:30:00.000Z,2026-07-06T18:30:00.000Z,0,6,104
69e0ac64f313aeb1c7cef93a,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-07T18:30:00.000Z,lunch,Chole,Bhatura,Moong Dal,Lassi,,,sabzi,bread,dal,side,,,50,20,38,25,,,1,2,2,1,,,69e0ac64f313aeb1c7cef93b,69e0ac64f313aeb1c7cef93c,69e0ac64f313aeb1c7cef93d,69e0ac64f313aeb1c7cef93e,,,191,191,completed,paid,,2026-07-07T18:30:00.000Z,2026-07-07T18:30:00.000Z,0,10,181
69e0ac64f313aeb1c7cef93f,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-09T18:30:00.000Z,dinner,Kadhai Paneer,Veg Biryani,Rajma Masala,Ice Cream,,,sabzi,rice,dal,dessert,,,65,55,50,30,,,2,1,2,2,,,69e0ac64f313aeb1c7cef940,69e0ac64f313aeb1c7cef941,69e0ac64f313aeb1c7cef942,69e0ac64f313aeb1c7cef943,,,345,345,completed,paid,,2026-07-09T18:30:00.000Z,2026-07-09T18:30:00.000Z,0,17,328
69e0ac64f313aeb1c7cef944,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-09T18:30:00.000Z,dinner,Ice Cream,Garlic Naan,,,,,dessert,bread,,,,,30,18,,,,,2,1,,,,,69e0ac64f313aeb1c7cef945,69e0ac64f313aeb1c7cef946,,,,,78,78,completed,paid,,2026-07-09T18:30:00.000Z,2026-07-09T18:30:00.000Z,0,4,74
69e0ac64f313aeb1c7cef947,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-10T18:30:00.000Z,dinner,Butter Naan,Dal Makhani,Shahi Paneer,,,,bread,dal,sabzi,,,,15,55,70,,,,1,1,1,,,,69e0ac64f313aeb1c7cef948,69e0ac64f313aeb1c7cef949,69e0ac64f313aeb1c7cef94a,,,,140,140,completed,paid,,2026-07-10T18:30:00.000Z,2026-07-10T18:30:00.000Z,0,7,133
69e0ac64f313aeb1c7cef94b,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-10T18:30:00.000Z,lunch,Jeera Rice,Aloo Matar,Dal Fry,Fruit Custard,Roti,,rice,sabzi,dal,dessert,bread,,30,42,40,30,10,,1,1,1,1,1,,69e0ac64f313aeb1c7cef94c,69e0ac64f313aeb1c7cef94d,69e0ac64f313aeb1c7cef94e,69e0ac64f313aeb1c7cef94f,69e0ac64f313aeb1c7cef950,,152,152,completed,paid,,2026-07-10T18:30:00.000Z,2026-07-10T18:30:00.000Z,0,8,144
69e0ac64f313aeb1c7cef951,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-12T18:30:00.000Z,lunch,Roti,Jeera Rice,,,,,bread,rice,,,,,10,30,,,,,2,2,,,,,69e0ac64f313aeb1c7cef952,69e0ac64f313aeb1c7cef953,,,,,80,80,completed,paid,,2026-07-12T18:30:00.000Z,2026-07-12T18:30:00.000Z,0,4,76
69e0ac64f313aeb1c7cef954,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-13T18:30:00.000Z,lunch,Roti,Chana Dal,Paneer Butter Masala,Raita,,,bread,dal,sabzi,side,,,10,40,65,20,,,1,1,1,1,,,69e0ac64f313aeb1c7cef955,69e0ac64f313aeb1c7cef956,69e0ac64f313aeb1c7cef957,69e0ac64f313aeb1c7cef958,,,135,135,completed,paid,,2026-07-13T18:30:00.000Z,2026-07-13T18:30:00.000Z,0,7,128
69e0ac64f313aeb1c7cef959,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-13T18:30:00.000Z,lunch,Chana Dal,Roti,,,,,dal,bread,,,,,40,10,,,,,1,1,,,,,69e0ac64f313aeb1c7cef95a,69e0ac64f313aeb1c7cef95b,,,,,50,50,completed,paid,,2026-07-13T18:30:00.000Z,2026-07-13T18:30:00.000Z,0,3,47
69e0ac64f313aeb1c7cef95c,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-13T18:30:00.000Z,dinner,Jalebi,Garlic Naan,Jeera Rice,,,,dessert,bread,rice,,,,25,18,30,,,,1,2,1,,,,69e0ac64f313aeb1c7cef95d,69e0ac64f313aeb1c7cef95e,69e0ac64f313aeb1c7cef95f,,,,91,91,completed,paid,,2026-07-13T18:30:00.000Z,2026-07-13T18:30:00.000Z,0,5,86
69e0ac64f313aeb1c7cef960,69e0a6cc2eab0b385a715b37,69e0a6c62eab0b385a715ad4,2026-07-14T18:30:00.000Z,dinner,Toor Dal Fry,Bhindi Masala,Veg Biryani,Gulab Jamun,,,dal,sabzi,rice,dessert,,,42,45,55,25,,,1,1,1,1,,,69e0ac64f313aeb1c7cef961,69e0ac64f313aeb1c7cef962,69e0ac64f313aeb1c7cef963,69e0ac64f313aeb1c7cef964,,,167,167,completed,paid,,2026-07-14T18:30:00.000Z,2026-07-14T18:30:00.000Z,0,8,159
69e22f4ad287fe954d14fde7,69e22f49d287fe954d14fdce,69aab986abf82fb96cee34ef,2026-04-17T13:02:02.300Z,dinner,Roti,,,,,,,,,,,,10,,,,,,2,,,,,,,,,,,,20,0,pending,pending,order_SeZLnkVgS6H4LJ,2026-04-17T13:02:02.840Z,2026-04-17T13:02:02.840Z,0,0,0
69e22f4ad287fe954d14fde9,69e22f49d287fe954d14fdce,69aab9acabf82fb96cee34f1,2026-04-17T13:02:02.300Z,dinner,Sabzi,,,,,,,,,,,,50,,,,,,1,,,,,,,,,,,,50,0,pending,pending,order_SeZLnkVgS6H4LJ,2026-04-17T13:02:02.885Z,2026-04-17T13:02:02.885Z,0,0,0
